mol_id,total_atoms,stable_ratio,exp_id,dummy_atoms,samples,silvr,comment,crude_rmsd,is_fragmented,qed,sa,smiles,auto3d_rmsd
mol_2023_02_23_1414410_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.353136235241996,False,0.802686049215849,6.003927739337652,[H]c1nc([C@@]([H])(C([H])([H])[H])C([H])([H])NC2=NC([H])([H])N(C([H])([H])[H])C2([H])[H])nc([H])c1[H],1.2288664755487497
mol_2023_02_23_1428543_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.441746587474936,True,0.6892873341714892,,[H]C1([H])C([H])([H])C1([H])[H].[H]c1c([H])c([H])c(N2NN([H])C([H])(C([H])([H])Cl)N2[H])c([H])c1[H],
mol_2023_02_23_1325263_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.824785259240543,False,0.3864460854755531,7.856481855194097,[H]OC([H])(OC([H])([H])[H])/C([H])=C1/C([H])=C=C(C(=O)NC([H])([H])C(=O)O)C([H])([H])NC([H])([H])C1([H])[H],2.2437740007043714
mol_2023_02_23_1418273_000,31,0.6451612903225806,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.187559330324109,,,,,
mol_2023_02_23_1429232_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.880404735985605,False,0.2554974195129301,6.319124113142876,[H]NC([H])([H])N(C([H])([H])[H])C([H])([H])C([H])(C(=O)N([H])[H])C([H])([H])/C(C(=O)N([H])[H])=C(\[H])C([H])=O,1.7906494222352702
mol_2023_02_23_1408413_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.408079214666302,False,0.6670673388064349,7.894001078116587,[H]C1=C([H])C2([H])C([H])([H])C(=O)C([H])([H])[C@@]3([H])C([H])([H])[C@@]23C2=C1S(=O)(=O)[C@@]([H])(C([H])([H])[H])O2,0.47733222477310383
mol_2023_02_23_1446540_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.308413403917825,False,0.5920948448838728,6.363488658313619,[H]/C(=C(\[H])C([H])([H])C([H])([H])C([H])([H])[H])N(N([H])[H])C([H])([H])C([H])([H])c1c([H])c([H])c(F)c([H])c1[H],1.8723889078907285
mol_2023_02_23_1555200_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.416193311192698,True,0.6017019110733739,,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])O)C1([H])[H].[H]NC([H])([H])SC([H])([H])[H],
mol_2023_02_23_1351191_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.051580598035958,True,0.534015004319828,,[H]OC1=C([H])C([H])(Cl)C(C([H])([H])[H])=C1C([H])([H])[H].[H]O[C@]([H])(O)C([H])([H])C1=C([H])C([H])=C([H])C1([H])[H],
mol_2023_02_23_1434402_000,31,0.6129032258064516,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.1259438809081,True,0.4347664296097758,,[H]/C(=C(\[H])C([H])(C1=C(C([H])([H])C([H])([H])[H])N1)C([H])([H])[H])C([H])([H])[H].[H]N1C(=O)[N-]C([H])([H])N([H])C(N=O)=[N+]1[H],
mol_2023_02_23_1428060_000,31,1.0,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.185287732326491,False,0.6085759273973752,6.814898310369209,[H]N([H])C([H])([H])C([H])(C(=O)C([H])([H])F)C1([H])C(=O)N(C([H])([H])C(=O)C([H])([H])[H])[C@@]2([H])O[C@@]12[H],1.461456498367632
mol_2023_02_23_1551583_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.529909224275785,,,,,
mol_2023_02_23_1413343_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.638277031423261,False,0.2600491501870172,7.54095928453631,[H]C1=C([H])C([H])=C([H])C([H])(/N=C(/N([H])C([H])([H])OC([H])([H])[C@@]2([H])OC2([H])[H])C([H])([H])[H])S1,2.377514151995147
mol_2023_02_23_1400193_000,31,0.5806451612903226,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.711919029400628,False,0.4476009946414807,6.474959468125792,[H]C([H])=C([H])NC([H])([H])SC1=C(Cl)NC([H])([H])N1C1([H])C([H])([H])[C@@]1([H])C1=C([H])C(C#N)=C([H])C1([H])[H],1.533367341565176
mol_2023_02_23_1311283_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.676722802390331,False,0.5849029450716974,7.261315689344959,[H]C1=C(C(=O)NC([H])([H])/C([H])=N\C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])SC([H])([H])C2=C1OC([H])([H])S2,1.702220277753754
mol_2023_02_23_1358553_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.8580114930973926,False,0.2274415767106648,7.6153639796695005,[H]N=C(/C([H])=C(/[H])C1([H])ON1[H])N1OC2=C(N=C([H])N(C([H])([H])C([H])([H])[H])C([H])(Cl)N2[H])C1([H])[H],1.6634803696044247
mol_2023_02_23_1400472_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.399289173564863,True,0.6629829466956236,,[H]C1=C=C([H])C([H])([H])/C([H])=C(/[H])NC1([H])[H].[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],
mol_2023_02_23_1436353_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.656106196026569,False,0.5421533701471438,7.432934842075406,[H]/C(=C(\[H])C([H])(C1=NO1)C([H])([H])NC(=O)C([H])([H])[H])C([H])([H])C([H])([H])Oc1sc(Br)c(Cl)c1[H],
mol_2023_02_23_1434293_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.587824456385215,True,0.1337859484326019,,[H]C([H])([H])C([H])([H])[H].[H]C1([H])OC1([H])[H].[H]N([H])N(C1([H])NNNC1=S)[C@]1([H])N([H])C(=O)C1([H])[H],
mol_2023_02_23_1344330_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.3476281777645225,True,0.3969869115409181,,[H]C1([H])C([H])([H])C1([H])[H].[H]NC([H])([H])[H].[H]NN1C(=O)c2c([H])c([H])c([H])c([H])c2C1=O,
mol_2023_02_23_1337110_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.190691974352935,False,0.479967500712514,7.604024384015146,[H]OC([H])([H])C(=O)C([H])([H])/C([H])=[N+](\[H])C1=C2OC(C([H])([H])C([H])([H])Cl)=NC([H])([H])N2C(=O)[N-]O1,1.6750652640700898
mol_2023_02_23_1319521_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.494135088010224,True,0.3978660253994905,,[H]C([H])([H])O.[H]N(C(=O)N(NC(=O)OC([H])([H])[H])C([H])([H])NC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],
mol_2023_02_23_1401423_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.476489475966843,True,0.396620613368251,,[H]C([H])=[N+]([H])C(=O)C([H])([H])[H].[H]C1=N[C@]2([H])C([H])([H])C(=O)N([H])[C@]2([H])C([H])([H])N([H])[N-]1,
mol_2023_02_23_1438151_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.298975731591545,False,0.4060234835217977,7.922677998547188,[H]C([H])=C(N/N=N/[C@@]1([H])C([H])([H])[C@]1(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],1.4256672744623944
mol_2023_02_23_1312103_000,31,0.6451612903225806,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.367711102028801,True,0.1420493899364078,,[H]OOC([H])(C#N)N[C@@]([H])(C([H])(O)Oc1nc([H])c([H])nc1[H])C([H])(Cl)C(=S)N([H])[H].[H]O[H],
mol_2023_02_23_1541481_000,31,0.8387096774193549,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.9036762696903455,False,0.8730416887769757,7.986120723259011,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C1=C([H])N=C([H])C2=C([H])C([H])=C(F)C21[H],1.1500386433587246
mol_2023_02_23_1522270_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.168895674237,False,0.5745671774226524,7.883215478690046,[H]C1=C([H])C([H])([H])C(NC(=O)N/N=N\C2([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C2([H])[H])=C1[H],0.8228812318535038
mol_2023_02_23_1310400_000,31,0.6774193548387096,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.9664707918446585,False,0.5945765496831689,7.4001561029280065,[H]/C1=C(\C([H])([H])[H])C2([H])O/C2=N/N([H])C([H])([H])OC([H])([H])C([H])([H])NC2=C1N2C(=O)C([H])([H])[H],0.9502049055991898
mol_2023_02_23_1345572_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.819699862015058,True,0.2082169745627459,,[H]C([H])([H])[H].[H]C1=C([H])C([H])([H])C(NN([H])NC([H])([H])NC([H])([H])C([H])(C([H])([H])[H])S(O)(O)O)=N1,
mol_2023_02_23_1340320_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.861182871044294,False,0.8386058501229784,7.035117867139382,[H]OC1([H])SC(N([H])C(=O)C([H])([H])c2c([H])nc([H])c([H])c2[H])=C([H])C1([H])C([H])([H])OC([H])([H])[H],1.936908608316335
mol_2023_02_23_1425082_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.182100290059403,False,0.1739027828453537,6.877113585699601,[H]O/C(=C(\[H])NC(=O)NNC([H])([H])[H])C([H])(C(=O)C([H])([H])[H])C1([H])N([H])C1([H])C(=O)OC([H])([H])[H],2.8425589245452403
mol_2023_02_23_1453381_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.5460126536594085,,,,,
mol_2023_02_23_1412010_000,31,0.6774193548387096,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.743510648481355,True,0.889161526856892,,[H]c1c([H])c([H])c(C([H])(C#N)OC([H])([H])[H])c([H])c1[H].[H]c1c([H])c([H])c2c(c1[H])NC2([H])[H],
mol_2023_02_23_1406052_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.32943543597488,False,0.5541237518747774,7.680884226207588,[H]OC(=O)C([H])([H])/C(C1=C(C([H])(C(=O)N([H])[H])N([H])[H])N1)=C(\[H])c1c([H])nc([H])c([H])c1[H],1.3051174661355547
mol_2023_02_23_1524302_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.811839734377078,False,0.1344567658860886,8.298074306070246,[H]OC(=O)C1([H])OC1([H])N([H])C(NC(NC([H])([H])C([H])([H])C1([H])[N-]N[N-]C1([H])C([H])([H])O[H])=[N+]([H])[H])=[N+]([H])[H],1.6729732089454217
mol_2023_02_23_1538330_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.197358660282075,False,0.4589658693493261,8.067403416036777,[H]O[S@](O)(OC([H])([H])C(=O)O)C1([H])C([H])([H])C([H])([H])C([H])(SC2([H])OC2([H])C([H])([H])/N=C(/[H])C([H])([H])[H])C1([H])[H],2.8800560923548897
mol_2023_02_23_1347071_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.330549448104488,False,0.4035043591222549,5.96588181887865,[H]NC(=O)OC1=C2SC(=S)NC([H])(N([H])C([H])([H])C([H])([H])C([H])(Cl)C([H])([H])O[H])N2C([H])([H])C1([H])[H],1.2080286237083733
mol_2023_02_23_1455441_000,31,0.5806451612903226,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.028809722203049,False,0.3721116322529874,8.628629797157057,[H]C1=C(C([H])([H])C([H])([H])C2([H])SOC([H])([H])/C([H])=C(/[H])[C@]([H])(N([H])[H])N3C([H])([H])C32[H])C([H])([H])C([H])(Cl)SC1([H])[H],2.276749726033772
mol_2023_02_23_1502253_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.95045885692482,False,0.3410646597650657,8.176618299933756,[H]C1=C([H])C([H])([H])C([H])(C([H])([H])OC2([H])C(=O)O[C@@]([H])([C@]3([H])OS3)OC([H])([H])/C([H])=C(/[H])C2([H])[H])S1,2.0144944736172135
mol_2023_02_23_1328133_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.367522176203435,False,0.8711210031164203,7.967005806499326,[H]C1=C(Cl)c2oc([H])c([H])c2N([H])C1([H])C(=O)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1.8184013157147607
mol_2023_02_23_1435281_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.907944838659911,False,0.833509500019377,6.5283989991151214,[H]/C(=C(\[H])C([H])([H])[H])c1[nH]c2c(c1[H])SC([H])([H])c1c-2[nH]c(C(=O)OC([H])([H])[H])c1C#N,0.9818722320225114
mol_2023_02_23_1432080_000,31,0.6451612903225806,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.995573950797261,False,0.4935504808492579,5.849783483218984,[H]C(=O)C1([H])C([H])=C([H])C([H])=C([H])C(N/C([H])=N/c2c(C([H])([H])[H])[nH]c([H])c2[H])=C1C([H])([H])[H],2.1036096583912087
mol_2023_02_23_1558321_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.246913640175404,True,0.4430504739550316,,[H]N(C(=O)C([H])([H])[H])C([H])([H])[H].[H]Nc1c([H])c([H])c(OC([H])([H])[H])c([H])c1N([H])O,
mol_2023_02_23_1606111_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.47649152679698,False,0.7847032057344775,7.642747913553693,[H]C1=C(/C([H])=C(/[H])C([H])([H])Cl)N(C(=O)N([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])S1,2.4959635164899945
mol_2023_02_23_1431591_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.883914319072737,True,0.4434880002805715,,[H]C([H])([H])[H].[H]N=C([H])C([H])(Cl)C1([H])C(=O)C([H])([H])OC1([H])[H].[H]OC(=O)N1C([H])([H])C1([H])[H],
mol_2023_02_23_1340053_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.4850230164104445,False,0.4143564168269625,4.972594270229558,[H]C(=N/C([H])([H])N[S@@](O)(C([H])([H])[H])C([H])([H])N([H])C(=O)OC([H])([H])[H])/C([H])=C(/F)N([H])[H],1.6698195706338395
mol_2023_02_23_1343520_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.409370492442736,False,0.4854373723012826,7.721350056918578,[H]c1nc(NNC(=O)N([H])C2=NC([H])([H])C([H])(C([H])([H])[H])C([H])(N([H])O)C2=O)c([H])c([H])c1[H],1.4068510954224651
mol_2023_02_23_1554400_000,31,0.6451612903225806,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.0839455926255095,True,0.399474231089185,,Cl.[H]C([H])([H])[C@]1([H])OC1=O.[H][N-]OC([H])([H])[C@@]1(N([H])[H])N(/C([S+]=O)=C(/[H])C([H])([H])O[H])C1([H])[H],
mol_2023_02_23_1314153_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.983345330337034,False,0.3015633193276213,7.77798914071794,[H]N(NC([H])([H])/C(=C1\N=C1NNC1([H])N([H])C(=O)C1([H])[H])C([H])([H])[H])C(=O)C([H])([H])C([H])([H])[H],2.28984889076336
mol_2023_02_23_1548041_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.775289849146607,False,0.3479622239265265,4.33038309411454,[H]N(C(=S)C(=O)C([H])([H])NC([H])([H])SC([H])([H])[H])[C@@]1([H])N([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],1.6009519029826003
mol_2023_02_23_1415393_000,31,0.7096774193548387,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.7536199842117455,True,0.4597394780475581,,[H]c1c([H])c([H])c2c(c1[H])C(=O)OC2([H])[H].[H]c1nc([H])c(N([H])NN=N)c([H])c1Cl,
mol_2023_02_23_1545413_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.358129293246214,False,0.4963180571663699,6.7965780444963695,[H]C1=C([H])C([H])=C([H])C([H])(NC(=O)SC([H])([H])C([H])([H])N([H])C([H])([H])N([H])C([H])([H])[H])S1,2.3030505011264903
mol_2023_02_23_1448441_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.129037278546464,True,0.43775231621384,,[H]C([H])([H])[H].[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])N1C([H])([H])C1([H])[H],
mol_2023_02_23_1507401_000,31,0.935483870967742,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.780670890638473,False,0.1313960795035324,7.37365292404958,[H]OC([H])(NN/C([H])=C(/[H])[C@]([H])(C(=O)O)N([H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])N([H])[H],1.9086341321686742
mol_2023_02_23_1457081_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.2369946811972135,False,0.8036138312066845,7.255698440444503,[H]Oc1c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])[H])nc([H])c([H])c1[H],1.9661578680001122
mol_2023_02_23_1529571_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.232472908179611,False,0.5929272934967301,8.797673729220767,[H]C1=C([H])C2([H])OOC([H])([H])[C@]3(C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])(C2=C1[H])C([H])([H])N3[H],0.7832199983294834
mol_2023_02_23_1421311_000,31,0.6774193548387096,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",6.340390617555125,False,0.8391671901517903,6.894214484597626,[H]C1=C([H])C(F)=C([H])C([H])(NC2=[N+]=C2[N-]C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H],1.7006563664986105
mol_2023_02_23_1425253_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.631253801628229,False,0.5293245046002331,7.388267366065405,[H]c1nc(C([H])([H])C([H])([H])NN([H])C2=NC(=O)N([H])C(=O)C([H])([H])C2([H])[H])c([H])c([H])c1[H],2.139699069617536
mol_2023_02_23_1408121_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.068363835842351,False,0.5224906370445854,7.621071070583018,[H]ON1C([H])([H])N(C(=O)N([H])[H])C([H])([H])[C@@]2([H])C([H])(C([H])([H])[H])[C@@]12C(=O)N1N([H])C([H])([H])C1([H])[H],0.8998213956639297
mol_2023_02_23_1550521_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.665550115302562,True,0.5027354856056755,,[H]/C(=N/C([H])([H])C([H])([H])[H])C1([H])N2[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]21[H].[H]O,
mol_2023_02_23_1407593_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.324259458522047,False,0.7597277353973388,5.867752124887803,[H]c1c([H])c([H])c(C(=O)NC([H])([H])[C@@]([H])(N2C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],1.6165368046294983
mol_2023_02_23_1444530_000,31,0.8709677419354839,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.828425731185916,False,0.5380873653074064,8.76156610131648,[H]N/C([H])=C([H])\C([H])=C(\[H])C1([H])N2C([H])([H])[C@]3([H])O[C@@]([H])(C([H])([H])[C@]3([H])C([H])([H])[H])[C@@]21[H],1.2813182747366867
mol_2023_02_23_1327311_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.186102029045879,True,0.239605632167319,,[H]C1=C(NC(=O)O[C@@]2([H])NO2)C([H])(N([H])C([H])([H])O)N([H])C(=O)C1([H])[H].[H]N([H])C(=O)C([H])([H])[H],
mol_2023_02_23_1451372_000,31,0.967741935483871,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.957054665651394,False,0.4130618003766652,7.754538104316301,[H]C(=O)C([H])([H])N1N/C(Cl)=C([H])\N=C([H])/N=C(\[H])[C@]([H])(C([H])([H])[H])N([H])[C@@]2([H])O[C@@]12[H],1.5401575183322214
mol_2023_02_23_1327012_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.6931314902064445,True,0.3406951557697581,,[H]/C(=C(/N1C(=O)N1[H])C(F)(F)F)C([H])([H])OC([H])([H])[H].[H]/C(=[N+](/[H])C([H])([H])[O-])C([H])([H])OC([H])([H])[H],
mol_2023_02_23_1553092_000,31,0.8064516129032258,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",4.6520188190905,True,0.237170627489648,,[H]C1=C([H])C([H])([H])C(C2([H])ONC([H])([H])C([H])([H])N/N=C\2[H])=C1[H].[H]N([H])NC(=S)N([H])[H],
mol_2023_02_23_1441283_000,31,0.7741935483870968,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.559825026572727,True,0.2307184232112118,,[H]C1([H])N=C1NC([H])(Cl)C([H])([H])N(C(=O)O)C([H])([H])[H].[H]OC([H])(NC([H])([H])N([H])[H])OC([H])([H])[H],
mol_2023_02_23_1537371_000,31,0.7419354838709677,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.8218540487711605,True,0.4177811737766367,,[H]/C(=C1/N([H])C(=O)C([H])([H])SC1([H])Cl)C([H])([H])NC(=S)NC(=O)C([H])([H])[H].[H]NC([H])([H])[H],
mol_2023_02_23_1446202_000,31,0.9032258064516128,exp_22,0,1000,0.0,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0A and Mpro-x0354_0A, rate=0",5.098495011645119,False,0.4580378849588542,7.500337943289783,[H]OC([H])([H])N(C(=O)C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])N1C([H])=C([H])C([H])=C([H])C1([H])Cl,1.0403613513917493
