exp_id,mol_id,smiles
exp_5,mol_2023_02_05_1406231_000,[H]OC1([H])/C([H])=C(/[H])NNC([H])([H])[C@](O[H])(C([H])([H])N/N=C(/C([H])([H])SC(=O)N([H])[H])C([H])([H])C([H])=O)OC1([H])[H]
exp_5,mol_2023_02_05_1351183_000,[H]OC1=C2C(=C3C([H])=C([H])C([H])=C([H])C3([H])S1)NNOC2([H])C(=O)C([H])([H])O[C@@]([H])(C([H])([H])[H])C([H])([H])O[H]
exp_5,mol_2023_02_05_1445320_000,[H]O[C@]1([H])C2=C(C([H])=C([H])C2([H])[H])C(OC([H])([H])[H])=C([H])C1([H])C(=O)OC(=O)N([H])C([H])([H])OC([H])([H])[H]
exp_5,mol_2023_02_05_1243000_000,[H]c1nc(Cl)c(C(=O)N([H])C([H])([H])[H])c(C([H])([H])NC(=O)Oc2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c1[H]
exp_5,mol_2023_02_05_1341313_000,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N(C#N)C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1408340_000,[H]N1C(=O)C([H])([H])C([H])([H])C(OC(=O)OC([H])([H])[H])=C1C(=S)N(C([H])([H])[H])C1([H])O[C@]1([H])C([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1300112_000,[H]Oc1c([H])c([H])c(F)c([H])c1N([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
exp_5,mol_2023_02_05_1243052_000,[H]O[C@]1(C([H])([H])[H])C([H])([H])C(=O)/C(OC([H])([H])[H])=N/C2([H])SC([H])([H])C(=O)N([H])C2([H])SS(=O)(=O)C1([H])[H]
exp_5,mol_2023_02_05_1300203_000,[H]/C(=N\C1([H])OC([H])([H])C(=O)C([H])([H])N2C([H])([H])[C@@](OC([H])([H])[H])(C(=O)[C@]2([H])C([H])([H])[H])C([H])([H])S1)C([H])([H])[H]
exp_5,mol_2023_02_05_1553532_000,[H]OC([H])([H])C([H])([H])c1[nH]c(=O)c(OC([H])([H])[H])nc1NN([H])NC1=C([H])C([H])([H])C(N([H])[H])=C([H])C1=O
exp_5,mol_2023_02_05_1335563_000,[H]c1c2[nH]onc-2c(C([H])([H])N(C#N)C([H])([H])[C@@](C(=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1C([H])([H])[H]
exp_5,mol_2023_02_05_1424252_000,[H]OC([H])(N1N(N(NC([H])([H])SC([H])([H])C([H])([H])C([H])([H])[H])C2([H])NC([H])=C([H])C([H])([H])S2)C1([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1329360_000,[H]N(N([H])[C@@]1([H])O[C@]1([H])C([H])([H])[H])[C@@]1([H])ONC(C([H])([H])C([H])([H])C([H])([H])SC([H])([H])OC([H])([H])[H])=NC1=O
exp_5,mol_2023_02_05_1441212_000,[H]C(=C=C([H])C1([H])NOC([H])(NN([H])C([H])([H])C(=O)C([H])([H])N(C(=O)C(=O)N([H])[H])C([H])([H])[H])N1[H])OC([H])([H])[H]
exp_5,mol_2023_02_05_1438490_000,[H]OC([H])(N(C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])([H])[H])[N+](=O)[O-])C([H])([H])N[C@@]1([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H]
exp_5,mol_2023_02_05_1422192_000,[H]O[C@@]1([H])N([H])C([H])([H])N(C([H])(C(=O)O/C([H])=C(/[H])C#N)C([H])([H])/C([H])=C([H])/C([H])=C(/[H])C([H])([H])[H])C1([H])[H]
exp_5,mol_2023_02_05_1315371_000,[H]N=C(SC1([H])[N-]C([H])([H])C([H])([H])C([H])([H])C1([H])[H])/[N+]([H])=C(\[H])C(=O)[C@]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
exp_5,mol_2023_02_05_1350231_000,[H]c1nc([H])c2c(c1[H])[C@@]([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])N=NN([H])C([H])([H])S1)[C@@]([H])(C([H])([H])[H])N2[H]
exp_5,mol_2023_02_05_1343261_000,[H]/C1=C(\[H])C([H])([H])C([H])([H])/N=C(\C([H])([H])N(C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])NC1([H])N(C([H])([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1259092_000,[H]OC([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])N([H])NOS(O)(O)OC([H])([H])C([H])([H])C(=O)C([H])([H])C([H])=O
exp_5,mol_2023_02_05_1344491_000,[H]O/C1=N/C2=C(/C(C([H])([H])SNC(=O)c3c([H])nc(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c3[H])=C(/[H])NC1([H])[H])N2[H]
exp_5,mol_2023_02_05_1412563_000,[H]NC([H])([H])C([H])([H])C([H])([H])[C@]([H])(NC([H])([H])C(=O)C1=C([H])C([H])=C([H])C1([H])[H])C1([H])OC([H])=C(Br)C([H])=C1[H]
exp_5,mol_2023_02_05_1524581_000,[H]C([H])=C([H])C([H])([H])/C(=C(\[H])C([H])([H])/C([H])=C(/[H])C1=C(N([H])[H])OC2=C(C(=O)N1[H])C([H])([H])C([H])=C2[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1449301_000,[H]OC([H])([H])C([H])([H])[C@@]1([H])O[C@@]1(Br)N/N=N/N([H])N[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1606202_000,[H]C1=C([H])C([H])=C(N([H])C([H])([H])C([H])(N/C([H])=C(\[H])C(=O)C([H])([H])[H])C([H])([H])[H])N2C(=C1[H])OC([H])([H])N2[H]
exp_5,mol_2023_02_05_1433533_000,[H]C1=C2N([H])[S@@]3(Cl)SC([H])(NC([H])([H])NC([H])([H])N([H])C1=NN(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])N([H])C3=O
exp_5,mol_2023_02_05_1353060_000,[H]/C(S[C@@]1([H])N=C1NC([H])(N1N([N+](=O)[O-])[C@@]1([H])C([H])([H])[H])C([H])([H])C(=O)F)=C(\[H])C1=NC([H])([S+]([O-])[O-])N([H])O1
exp_5,mol_2023_02_05_1505183_000,[H]/C(=[N+](/[H])C([H])([H])N([H])n1c(=O)[n-]n([H])c1=S)C([H])([H])C1([H])N([H])N=C(N([H])C([H])([H])[H])C([H])([H])C1([H])[H]
exp_5,mol_2023_02_05_1259383_000,[H]c1c([H])c([H])c(C(=O)N([H])[H])c(N/C(=C(\N([H])C([H])([H])[H])C([H])([H])C2([H])C(=O)N2C([H])([H])[H])C([H])([H])Cl)c1[H]
exp_5,mol_2023_02_05_1402121_000,[H]NC([H])([H])C([H])([H])C(=O)C([H])(NN([N+](=O)[O-])C([H])([H])C([H])([H])[H])C(=O)N([H])C1=C([H])C([H])=C=C([H])C([H])=C1[H]
exp_5,mol_2023_02_05_1300500_000,[H]C1=C([H])C([H])([H])C([H])=C1C([H])([H])C(=O)NNC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1345030_000,[H]OOC([H])([H])N([H])C1([H])C(N([H])C(=O)NC2=C([H])C([H])([H])C(C3([H])OC([H])([H])O3)=C2[H])=NN([H])C(=O)C1([H])[H]
exp_5,mol_2023_02_05_1419092_000,[H]O[C@]1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(/C(C(=O)C2=C([H])C([H])=C([H])C2([H])[H])=C(/[H])Cl)C(=O)[C@]1([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1347312_000,[H]C1=NN(N([H])C([H])([H])NC(=O)C([H])([H])C2([H])C(=O)C2([H])C2=C([N+](=O)[O-])C([H])=C([H])C([H])([H])S2)C([H])([H])C([H])=C1[H]
exp_5,mol_2023_02_05_1509293_000,[H]OC([H])([H])N1C2=NN=NC([H])(C([H])([H])N([H])C([H])(Cl)/C(OC(=O)C([H])([H])[H])=C(/[H])C([H])([H])[H])C2=C([H])C([H])=C1[H]
exp_5,mol_2023_02_05_1350250_000,[H]O[C@@]1([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C(=O)C([H])([H])[H]
exp_5,mol_2023_02_05_1528340_000,[H]OC(=O)/C(=[N+](\[H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@@]([H])(OC([H])([H])O[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1413383_000,[H]c1nc([H])c([H])c([C@]2([H])N([H])[C@]23C(=O)N(C(=O)O)C([H])(C([H])([H])N([H])O)C([H])([H])N3C([H])([H])N([H])[H])c1[H]
exp_5,mol_2023_02_05_1511032_000,[H]C1=C(C([H])([H])C([H])(N(C(=O)O)C([H])([H])[H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])N([H])[H])C([H])([H])C([H])=C1C([H])([H])[H]
exp_5,mol_2023_02_05_1508161_000,[H]/C(SC([H])([H])C(=O)O)=C(\[H])N1SP12(O)OC(=O)S(=O)(=O)N(C1([H])N3C([H])([H])[C@]3([H])C([H])([H])C1([H])[H])C2([H])[H]
exp_5,mol_2023_02_05_1518333_000,[H]C([H])=C1NN[C@@](C#N)(C([H])([H])[H])C([H])([H])C([H])([H])NNNC(=O)[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])N([H])C1=O
exp_5,mol_2023_02_05_1420373_000,[H]ON(C1=NC2([H])C([H])(NC(=O)N([H])C3([H])OC3([H])C2([H])[H])C(C([H])([H])[H])=N1)C1=C(C#N)N([H])N=C([H])C([H])=C1[H]
exp_5,mol_2023_02_05_1355571_000,[H]Oc1c([H])c([H])c2c(c1[H])N1ON=NC1=C(/[N+]([H])=C(\[H])c1nnnc3c([H])c([H])c([H])c([H])c13)S2
exp_5,mol_2023_02_05_1548212_000,[H]/C(C(=O)F)=C(\C#N)C1([H])OC1([H])C([H])([H])NC([H])([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(OO[N-2])C1([H])[H]
exp_5,mol_2023_02_05_1346230_000,[H]N=C([H])N([H])Nc1c([H])c([H])c([H])c([H])c1C(=O)[C@]([H])(O[H])C1=C([H])C(=O)C([H])=C(N([H])O)C1([H])[H]
exp_5,mol_2023_02_05_1522111_000,[H]OC1=C2C([H])=C([H])N=C3C(=C2N=C(C([H])([H])N([H])[H])N1[H])NC1([H])SC([H])([H])C([H])([H])C([H])(C([H])([H])[H])N31
exp_5,mol_2023_02_05_1334333_000,[H]OC([H])([H])C1([H])C(=O)[C@@]2([H])C([H])([H])C2([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2O/N=C(\[H])C([H])([H])C1([H])[H]
exp_5,mol_2023_02_05_1434592_000,[H]c1nc(C(=O)N([H])[H])c2nnc(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])nc2c1C([H])([H])C(=O)O
exp_5,mol_2023_02_05_1521291_000,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])/C(C1=C([H])OC([H])([H])C1([H])[H])=[N+](\[H])C([H])([H])[C@@]1([H])OC1([H])[H]
exp_5,mol_2023_02_05_1516371_000,[H]C1=C([N-2])SC2([H])OC([H])(SC(=O)NN([H])C([H])([H])SC([H])(N([H])C3([H])OC3([H])[H])[C@@]3([H])O[N+]3([H])[H])C([H])=C([H])C2=C1[H]
exp_5,mol_2023_02_05_1254453_000,[H]N/C(OC([H])([H])[H])=C1/SC([H])(C(=O)C([H])([H])C([H])([H])Sc2c([H])c([H])c([H])c([H])c2[H])N([H])C1([H])NN(O)N[H]
exp_5,mol_2023_02_05_1530082_000,[H]O[C@@]([H])(C([H])([H])C([H])(C([H])([H])C([H])([H])OC([H])([H])[H])[C@@]1([H])OC1([H])[H])[C@]1([H])N([H])N1C1=C([H])C([H])(F)C([H])=NO1
exp_5,mol_2023_02_05_1521392_000,[H]C1=C2N(C(=O)C([H])([H])C1([H])N([H])C([H])([H])O)N([H])C(=O)[C@]2([H])O/C1=C(\[H])C([H])([H])S/C([H])=C(/[H])C([H])([H])OC([H])([H])O1
exp_5,mol_2023_02_05_1438043_000,[H]C1=NN([H])C(C([H])([H])OC([H])(N([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])=C([H])C([H])=C1[H]
exp_5,mol_2023_02_05_1338200_000,[H]OC(=C=C([H])C([H])(C([H])([H])C([H])([H])N(N1C([H])([H])C1([H])[H])C([H])([H])[H])C([H])(F)C([H])([H])C(=O)N([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1506003_000,[H]C1=C([H])C(C([H])([H])NC2=NOC([H])(C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])S2)=C([N-2])NC(C([H])([H])[H])=C1[H]
exp_5,mol_2023_02_05_1247043_000,[H]C1=NC([H])(C([H])([H])[H])SC(C([H])([H])NC2([H])N3C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])O)C([H])([H])[C@]32[H])=C1[H]
exp_5,mol_2023_02_05_1409140_000,[H]O[C@@]([H])(N1C(=S)C([H])=C(N([H])[H])C([H])([H])C1([H])Cl)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1355480_000,[H]O[S@@](O)(N([H])C1([H])C([H])(N[N-2])OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1([H])N([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1413522_000,[H]NN/C(=C1\NN([C@@]2([H])OC2([H])[H])[C@]([H])(C(=O)O)[C@]2([H])N(C1=C=O)C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1522310_000,[H]N(C(=S)C(=O)NC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1345430_000,[H]C1=C([H])C([H])=C(C([H])([H])C([H])([H])[H])C([H])(Nc2c([H])c([H])c([H])c([H])c2NC(=O)C([H])([H])C([H])([H])N([H])[H])S1
exp_5,mol_2023_02_05_1244201_000,[H]N=C([H])S[C@@]1([H])C(=O)N([H])C([H])([H])/C(=C(\[H])N/C([H])=C(/[H])SC2([H])C(=O)C2=O)C([H])([H])/N=C(\N[H])C1([H])Br
exp_5,mol_2023_02_05_1258072_000,[H]OC(=O)C([H])([H])[N-][N-]C1=C(c2c([H])nc([H])c([H])c2[H])[N+]([H])=[N+]([H])/C1=N\OC(=C=O)C([H])([H])N([H])[H]
exp_5,mol_2023_02_05_1318241_000,[H]N1OC1([H])[C@]1([C@@]([H])(NC([H])([H])C([H])(C([H])([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])OC1([H])NC([H])([H])[H]
exp_5,mol_2023_02_05_1314510_000,[H]OC([H])([H])C([H])([H])NN([H])C(=O)SC([H])([H])N(C([H])([H])O)[C@]1([H])C([H])([H])C([H])([H])N(N=O)[C@]([H])(C([H])([H])[H])C1([H])[H]
exp_5,mol_2023_02_05_1535183_000,[H]C1=C([H])C([H])(Cl)C([H])=C([H])C([N-]C(=O)C2=NC(=O)N([C@@]3([H])[C@@]([H])(N([H])[H])[N+]3([H])[H])C([H])([H])C(=O)N2)=N1
exp_5,mol_2023_02_05_1526330_000,[H]OC([H])(N1C([H])([H])NC([H])([H])C([H])([H])N([H])C([H])([H])/C([H])=C(\F)C([H])([H])NNO[C@@]2([H])O[C@@]2([H])C1([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1252393_000,[H]c1nc(SC(=O)C([H])([H])[H])nc([N-]NC(=[N+]([H])[H])C([H])([H])OC([H])([H])C([H])([H])[H])c1C([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1340092_000,[H]C1=C2NC3=C([H])C(C([H])([H])[H])=C([H])SC3([H])C2([H])O[C@]2([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])N([H])[C@@]23N1
exp_5,mol_2023_02_05_1310372_000,[H]O[C@@]([H])(C([H])([H])[H])[C@]([H])(N[C@@](OC1=C([H])C([H])=C([H])C([H])([H])O1)(C([H])([H])[H])[C@@]1([H])OC1([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1618472_000,[H]C1=C([H])N(NC(=O)N([H])Nc2c([H])c([H])c([H])c(C(=O)NC(=O)C([H])([H])[H])c2[H])C([H])(Cl)C(Cl)=C1[H]
exp_5,mol_2023_02_05_1613562_000,[H]C1=NC2([H])SNC(C(=C([H])[H])N([H])[C@]3([H])C([H])([H])O[C@]([H])(C([H])([H])OC([H])([H])[H])C3([H])[H])=NC2([H])SC1([H])[H]
exp_5,mol_2023_02_05_1430440_000,[H]C1=C([H])C([H])([H])C([H])([H])C([H])(c2c([H])c([H])c([H])c(C([H])([H])NC(=O)/C(=C(\C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c2[H])S1
exp_5,mol_2023_02_05_1346282_000,[H]NC(=O)C([H])([H])/C([H])=[N+](/[H])C([H])([H])[C@]1([H])C([H])([H])[C@@]1([H])N([H])[C@]1([H])[N-]O[S@@]2(O)C([H])([H])C([H])([H])[C@@]12[H]
exp_5,mol_2023_02_05_1442252_000,[H]OC([H])(C(=O)N(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])C([H])(OC([H])([H])[H])C([H])(C(=O)C([H])([H])[H])N([H])[H])N([H])[H]
exp_5,mol_2023_02_05_1430011_000,[H]c1c([H])c2c(c([H])c1/N=C1/OC([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])NC([H])([H])C2([H])[H]
exp_5,mol_2023_02_05_1441501_000,[H]OC(=N/C([H])=C(/[H])C1=C(O[C@]([H])(C([H])([H])[H])C([H])([H])Cl)N([H])[N-]C([H])=N1)/[N+]([H])=C(\[H])C([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1526563_000,[H]O[C@@]([H])([O-])/[N+]([H])=C(\C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])=O
exp_5,mol_2023_02_05_1504412_000,[H]C1=C([H])C([H])=C(C(=O)O)/C(=C(\NC([H])([H])N([H])C(=O)C([H])([H])[H])S[C@]([H])(O)C([H])([H])[H])C([H])=C1[H]
exp_5,mol_2023_02_05_1445033_000,[H]N1C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C(=O)C1=NC([H])(C(=O)C([H])(NC([H])([H])[H])OC([H])([H])[H])C(=S)O1
exp_5,mol_2023_02_05_1331453_000,[H]C1=C([H])C([H])(C(=O)N(C([H])([H])[H])C([H])([H])Nc2c(C([H])([H])C([N-2])=O)nc([H])c([H])c2[H])C([H])=C1C([H])([H])Cl
exp_5,mol_2023_02_05_1420171_000,[H]C([H])([H])OC1([H])N(C2([H])N[C@@]3([H])[C@@]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C2=O)[C@@]2([H])C([H])([H])[C@]23[H])C1([H])[H]
exp_5,mol_2023_02_05_1341010_000,[H]c1c([H])c([H])c(N2C(=O)N([N+](=O)[O-])O[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
exp_5,mol_2023_02_05_1408281_000,[H]OC([H])([H])C([H])(N([H])S(=O)(=O)C([H])(NNSC1=C([H])C([H])=C([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1422400_000,[H]C1=C([H])C([H])([H])C(=O)/C1=C(/[H])N([H])N([H])N(C([H])([H])[H])[C@]1([H])N(C(=O)C(=O)C([H])([H])C([H])([H])[H])C1([H])[H]
exp_5,mol_2023_02_05_1403202_000,[H]C([H])=C([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])(SC(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1507030_000,[H]C1=C(C([H])([H])OC([H])([H])[H])C([H])([H])C2=C1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@]([H])(OC([H])([H])[H])C([H])([H])C(=O)O2
exp_5,mol_2023_02_05_1457501_000,[H]C([H])=C1C(=O)ON=C1O[C@]([H])(c1c([H])c([H])c([H])c(C([H])([H])[H])c1C#N)N(C([H])([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1532313_000,[H]C([H])=C([H])/N=C1\C([H])([H])NC([H])([H])N2C(=O)N([H])C(=O)C([H])([H])C([H])([H])/C(C([H])([H])C([H])([H])[H])=C(\[H])C([H])([H])OC12[H]
exp_5,mol_2023_02_05_1427141_000,[H]C1=C([H])N2C([H])(N=C(C([H])([H])C([H])([H])/C3=C(\[H])N/C([H])=C(/[H])C([H])(C([H])([H])[H])NC3([H])[H])O[C@@]2([H])C([H])([H])[H])S1
exp_5,mol_2023_02_05_1353521_000,[H]C1=C(C(=O)N([H])[H])C2=C(OC3=C(O2)C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[C@@]3([H])[N+](=O)[O-])SC1([H])[H]
exp_5,mol_2023_02_05_1401510_000,[H]C(=C=C([H])S(=O)(=O)C1([H])O/C1=C([H])\C(Cl)=C(\[H])N[C@]1([H])N(C(=O)C([H])([H])[H])C1([H])[H])NN([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1515070_000,[H]C(=N)/C([H])=C(/N=N)C([H])([H])C([H])([H])NC(=O)C([H])(/C([H])=C(/[H])OC([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])O
exp_5,mol_2023_02_05_1443561_000,[H]C1=C(N2NOC([H])(N([H])NC(=O)C([H])([H])C([H])([H])[H])N2O)C([H])=C([H])C([H])(C(=O)C([H])([H])[H])C([H])=C1[H]
exp_5,mol_2023_02_05_1506482_000,[H]OC([H])([H])C([H])([H])[C@]1([H])OO/C(=C(\[H])C([H])([H])C(=O)[C@]2([H])N(C(=O)C([H])([H])[H])C2([H])[H])N([H])C(=O)C1([H])[H]
exp_5,mol_2023_02_05_1314110_000,[H]C(/N=C(/C(=O)C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC(=O)OOC([H])([H])Cl)=[N+]([H])[H]
exp_5,mol_2023_02_05_1508053_000,[H]C1(OC([H])([H])C(=O)C([H])([H])OS(O)(O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])C([H])([H])O1
exp_5,mol_2023_02_05_1519573_000,[H]C1=C([H])C([H])([H])[C@]2(O[C@]23C(=O)N(c2c([H])c([H])[nH]nnnc4c2N4)C([H])([H])C3([H])[H])C([H])(Br)C([H])=C1[H]
exp_5,mol_2023_02_05_1414431_000,[H]c1nc(C2([H])N3SC([H])([H])[C@@]([H])(OC3=O)C([H])([H])N(C(=O)N([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1[H]
exp_5,mol_2023_02_05_1250540_000,[H]C1=C([H])C([H])=C([H])C([H])(OC([H])([H])N([H])C(=O)N([H])C(=O)[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])S1
exp_5,mol_2023_02_05_1328081_000,[H]C1=C(C([H])([H])[H])C([H])([H])C2=C(N1)C([H])(OC([H])([H])C([H])([H])[H])N([H])[C@@]([H])(C(=O)c1c([H])sc([H])c1[H])O2
exp_5,mol_2023_02_05_1436581_000,[H]C1=C(C#N)C([H])=C2C([H])(S1)N([H])C2([H])/C([H])=C(/[H])N/N=N\C([H])([H])OC([H])([H])N([H])C1([H])C([H])([H])C1([H])[H]
exp_5,mol_2023_02_05_1336190_000,[H]C(=C=C([H])C([H])(N([H])[H])C1([H])NC2=C(C([H])([H])C([H])([H])C(=O)C([H])([H])N([H])[H])N=C([H])C([H])=C([H])C2([H])S1)N([H])[H]
exp_5,mol_2023_02_05_1408033_000,[H]/C(=C(\[H])C([H])(N([H])[H])C([H])([H])N(C(=S)NC1([H])ONc2c([H])c([H])c([H])c(Cl)c21)C([H])([H])C([H])([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1510250_000,[H]O/C(C(=O)c1nnc([H])c([H])c1[H])=C(/OC1([H])N([H])C([H])(/C([H])=C(\C([H])=O)C([H])([H])[H])OC1([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1255261_000,[H]C1=C(OC([H])([H])C([H])([H])c2c([H])c(C([H])([H])C([H])([H])N([H])[H])nc3c([H])c([H])c([H])n23)OC([H])([H])C1([H])[H]
exp_5,mol_2023_02_05_1254033_000,[H]/C(C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])[H])=C(\[H])C1([H])N([H])[C@@]1(O)C([H])([H])C([H])([H])C([H])([H])OC(=O)N([H])N([H])[H]
exp_5,mol_2023_02_05_1335471_000,[H]C1=C([H])N2C([H])(C([H])(C(=O)[O-])C([H])=C1[H])C2([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[N@+]2(C([H])([H])C2([H])[H])C1([H])[H]
exp_5,mol_2023_02_05_1321330_000,[H]OC([H])(/C([H])=C(/[H])S[C@@]12OC1([H])C([H])([H])NC([H])([H])N(C([H])([H])C([H])([H])[H])C(=O)C([H])([H])N([H])C2=O)C([H])([H])[H]
exp_5,mol_2023_02_05_1324140_000,[H]/C(=C1\C(=O)N([H])C([H])([H])[S@@]1(O)OC(=O)c1c([H])c([H])c(N([H])[H])c([H])c1OC([H])([H])[H])C([H])([H])[H]
exp_5,mol_2023_02_05_1457390_000,[H]OC([H])([H])C([H])([H])C([H])([H])OC([H])([H])[C@]1([H])[C@]2([H])N(OC(=O)/C([H])=C(\[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]12[H]
exp_5,mol_2023_02_05_1400223_000,[H]c1c([H])c([H])c(C(=S)N([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C([H])([H])C([H])([H])C(=O)C2([H])[H])c([H])c1[H]
exp_5,mol_2023_02_05_1341122_000,[H]/C1=C(\[H])C2([H])N([H])[C@@]2([H])C([H])([H])NC([H])([H])C([H])([H])N(C#N)C([H])([H])C([H])([H])N([H])[S@@](O)(C([H])([H])[H])OC1([H])[H]
exp_5,mol_2023_02_05_1527451_000,[H][N-]C([H])([H])OC1([H])C2=C(O2)C(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])=[N+]=C(OC([H])([H])[H])C([H])([H])SC1([H])[H]
exp_5,mol_2023_02_05_1243390_000,[H]OC([H])([H])c1c([H])c([H])c([H])c(/C2=C(\[H])O[C@]([H])(C([H])([H])[H])C([H])([H])[C@]3([H])N(NC2([H])[H])C3([H])[H])c1[H]
exp_5,mol_2023_02_05_1256052_000,[H]OC(=O)C([H])([H])C([H])(NC(=O)NC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_5,mol_2023_02_05_1326031_000,[H]C1=C(N(C([H])([H])[H])C2([H])N=NOC(=O)C2([H])[H])N=C2C([H])([H])NC([H])(C([H])(N([H])[H])C([H])([H])[H])C(=O)C2([H])C([H])=C1[H]
